Time,Latitude,Longitude,Altitude,Heartrate,Confidence,Source,Battery Percentage,Battery Voltage,Charging,Steps,Barometer Temperature,Barometer Pressure,Barometer Altitude
1664954946,50.875542,8.017047,277,54,47,,55,3.26865234374,false,0,34.01946868896,991.27397765718,184.59331054440
1664954956,50.875561,8.017058,278,46,44,,54,3.27128906249,false,9,33.96603622436,991.36946378126,183.78411415912
1664954966,50.875556,8.017045,275,52,57,,54,3.27216796874,false,5,33.92806930541,991.21633492516,185.08183396095
1664954976,50.875611,8.017064,276,48,57,,53,3.27304687499,false,0,33.85737915039,991.19776632651,185.23920813974
1664954986,50.875656,8.017083,275,62,34,,53,3.26601562499,false,0,33.78834838867,991.29993616901,184.37331909961
1664954996,50.875671,8.017103,273,64,37,,55,3.2765625,false,0,33.71699447631,991.29412403072,184.42257501185
1664955006,50.875675,8.017121,270,49,4,,55,3.27304687499,false,0,33.64902572631,991.65395365532,181.37358107421
1664955016,50.875691,8.017139,265,45,57,,53,3.26689453124,false,0,33.62937850952,991.26123727975,184.70128354208
1664955026,50.875699,8.017159,262,46,80,,55,3.2765625,false,0,33.54893112182,991.27721239365,184.56589676358
1664955036,50.875712,8.017177,261,40,62,,58,3.26953124999,false,0,33.47717895507,991.28968758496,184.46017255102
1664955046,50.875714,8.017208,259,50,19,,54,3.27216796874,false,0,33.41106872558,991.26712569746,184.65137984849
1664955056,50.875709,8.017204,257,53,38,,55,3.26953124999,false,0,33.35856552124,991.29449697533,184.41941442501
1664955066,50.875707,8.017164,255,45,71,,57,3.27480468749,false,0,33.32511215209,991.28613674473,184.49026494880
1664955076,50.875699,8.017165,254,44,78,,50,3.26601562499,false,0,33.26371459960,991.28040129233,184.53887152032
1664955086,50.875693,8.017168,254,48,62,,57,3.27304687499,false,0,33.18957290649,991.27908191164,184.55005298465
1664955096,50.875692,8.017174,254,54,62,,57,3.27216796874,false,0,33.14636230468,991.28890263213,184.46682480366
1664955106,50.875706,8.017173,257,65,73,,53,3.27216796874,false,0,33.09246520996,991.29105879305,184.44855196165
1664955116,50.875705,8.017183,256,66,50,,56,3.27304687499,false,0,33.05124588012,991.29077551118,184.45095269202
1664955126,50.875714,8.017183,258,52,32,,50,3.27216796874,false,0,33.01135406494,991.29442853631,184.41999442379
1664955136,50.875713,8.017173,258,46,16,,50,3.2765625,false,0,32.98314437866,991.30180391805,184.35749060595
1664955146,50.875707,8.017169,257,31,100,,53,3.27041015624,false,0,32.93993377685,991.27575219648,184.57827164993
1664955156,50.875704,8.017172,257,37,54,,53,3.27304687499,false,0,32.91072845458,991.28975663478,184.45958737359
1664955166,50.875701,8.017176,257,38,86,,53,3.27216796874,false,0,32.85092391967,991.28636051984,184.48836851351
1664955183,50.875698,8.017175,257,72,0,,52,3.26865234374,false,0,32.78999099731,991.25230042670,184.77702284891
1664955193,50.875694,8.017175,257,55,34,,54,3.27392578124,false,0,32.72812881469,991.21062375620,185.13023749537
1664955203,50.875686,8.017176,256,55,57,,51,3.26865234374,false,0,32.64011459350,991.22804063956,184.98262591366
1664955213,50.875678,8.017176,255,64,75,,56,3.27128906249,false,0,32.52966537475,991.26210172747,184.69395742753
1664955223,50.875677,8.017175,255,50,31,,56,3.2765625,false,0,32.43010177612,991.20535967626,185.17485204260
1664955233,50.875675,8.017179,255,52,19,,54,3.26777343749,false,0,32.29874420166,991.23455968015,184.92737627653
1664955244,50.875668,8.017188,255,63,0,,51,3.27041015624,false,0,32.17515258789,991.21163539682,185.12166358070
1664955254,50.875658,8.017199,256,48,17,,51,3.27568359374,false,0,32.03490066528,991.20422752482,185.18444736719
1664955264,50.875651,8.017201,256,35,96,,53,3.27832031249,false,0,31.89086532592,991.20198158997,185.20348236811
1664955274,50.875645,8.017205,256,49,44,,56,3.26513671874,false,0,31.74151992797,991.22838564253,184.97970196548
1664955284,50.875641,8.017212,256,65,97,,51,3.27392578124,false,0,31.59469680786,991.24406385778,184.84682777838
1664955294,50.875637,8.017227,257,56,24,,53,3.26865234374,false,0,31.45776367187,991.28106829280,184.53321884099
1664955304,50.875611,8.017241,255,41,53,,55,3.2765625,false,0,31.34246902465,991.24804567910,184.81308178030
1664955314,50.875609,8.017248,256,45,52,,53,3.26689453124,false,0,31.21768264770,991.24339940199,184.85245906229
1664955324,50.875609,8.017249,256,41,48,,50,3.27216796874,false,0,31.10763168334,991.24503111171,184.83863027608
1664955341,50.875634,8.017238,259,35,0,,51,3.27392578124,false,0,30.91567306518,991.24243082452,184.86066779267
1664955351,50.875635,8.017242,259,47,14,,53,3.27392578124,false,0,30.82872085571,991.21595768708,185.08503113767
1664955361,50.875634,8.017245,260,33,99,,51,3.26953124999,false,0,30.72643585205,991.23719694779,184.90502520614
1664955371,50.875638,8.017254,261,38,66,,50,3.27216796874,false,0,30.67121124267,991.23541261168,184.92014760311
1664955390,50.875615,8.017280,260,71,0,,49,3.27568359374,false,0,30.52949905395,991.26235205450,184.69183593006
1664955400,50.875612,8.017292,260,57,0,,50,3.27480468749,false,0,30.45144119262,991.20251350814,185.19897419192
1664955410,50.875621,8.017294,260,63,30,,52,3.27304687499,false,0,30.35984268188,991.20723559483,185.15895308697
1664955420,50.875619,8.017292,260,52,49,,47,3.27216796874,false,0,30.22536544799,991.20184643377,185.20462786032
1664955430,50.875624,8.017277,260,49,71,,55,3.27744140624,false,0,30.09891967773,991.21003018244,185.13526818918
1664955440,50.875631,8.017275,260,43,62,,50,3.27480468749,false,0,29.98316040039,991.21057527945,185.13064834853
1664955450,50.875632,8.017279,259,41,84,,51,3.26865234374,false,0,29.84257659912,991.22704914487,184.99102897379
1664955460,50.875635,8.017285,259,42,61,,50,3.2765625,false,10,29.71679458618,991.21010412471,185.13464150884
1664955470,50.875641,8.017316,257,45,55,,50,3.28095703124,false,6,29.61192092895,991.21787076992,185.06881734461
1664955480,50.875654,8.017306,257,43,54,,46,3.27304687499,false,0,29.46961135864,991.18013490330,185.38864169836
1664955490,50.875664,8.017285,257,42,73,,53,3.27041015624,false,0,29.38604431152,991.25599256064,184.74573216268
1664955500,50.875669,8.017284,257,45,50,,47,3.27744140624,false,0,29.29484405517,991.25796542956,184.72901221687
1664955510,50.875672,8.017288,257,39,35,,48,3.27041015624,false,0,29.18638610839,991.18240839683,185.36937278539
1664955520,50.875673,8.017291,256,38,35,,50,3.27392578124,false,0,29.06060409545,991.21368723363,185.10427375721
1664955530,50.875679,8.017282,256,42,42,,47,3.27216796874,false,0,28.94072952270,991.23031233114,184.96337302643
1664955540,50.875689,8.017278,256,43,59,,48,3.27392578124,false,0,28.80704879760,991.20086586068,185.21293853609
1664955550,50.875696,8.017297,254,44,67,,44,3.26865234374,false,0,28.68252792358,991.23174327749,184.95124558485
1664955560,50.875706,8.017310,251,46,95,,51,3.27216796874,false,0,28.56179046630,991.28174312421,184.52749979933
1664955570,50.875715,8.017354,251,42,89,,51,3.27216796874,false,0,28.45406265258,991.20793760649,185.15300334016
1664955580,50.875722,8.017347,251,37,90,,52,3.27304687499,false,0,28.37487640380,991.25057038636,184.79168490347
1664955590,50.875754,8.017342,242,35,92,,48,3.27480468749,false,0,28.31600112915,991.21625049487,185.08254952630
1664955600,50.875762,8.017346,240,35,87,,43,3.27568359374,false,0,28.24278869628,991.19170730088,185.29056062962
1664955610,50.875751,8.017365,226,49,43,,51,3.2765625,false,0,28.21072921752,991.17211435333,185.45661986833
1664955620,50.875750,8.017421,203,63,90,,47,3.27041015624,false,0,28.18165664672,991.18915727517,185.31217311948
1664955630,50.875658,8.017221,200,59,43,,47,3.26953124999,false,0,28.16001815795,991.19131082195,185.29392094451
1664955640,50.875335,8.016753,212,48,34,,49,3.27304687499,false,0,28.13008270263,991.15860786352,185.57109512695
1664955650,50.874829,8.016331,217,52,22,,49,3.27919921874,false,0,28.12616653442,991.26612987521,184.65981931586
1664955660,50.874646,8.016191,223,52,57,,51,3.28007812499,false,0,28.13612289428,991.35726189031,183.88751546821
1664955670,50.874539,8.016008,217,53,62,,45,3.2765625,false,0,28.14634475708,991.47188806218,182.91619056957
1664955680,50.874159,8.015428,198,46,60,,47,3.26513671874,false,0,28.15543823242,991.37670914657,183.72271594546
1664955690,50.873943,8.015259,197,52,57,,46,3.27304687499,false,0,28.18139114379,991.46507660656,182.97390727639
1664955700,50.873709,8.015229,200,53,57,,48,3.2765625,false,0,28.20568466186,991.45724984682,183.04022753497
1664955710,50.873504,8.015002,207,48,51,,49,3.2765625,false,0,28.22971267700,991.00890854110,186.83996745350
1664955720,50.873778,8.014294,219,40,43,,43,3.2765625,false,0,28.27571105957,990.60898956532,190.23049771874
1664955730,50.873803,8.013856,227,46,42,,45,3.27832031249,false,0,28.30073471069,990.28959213026,192.93915903931
1664955740,50.873857,8.012815,240,60,19,,46,3.26865234374,false,0,28.33412170410,989.68138565045,198.09903234707
1664955755,50.874815,8.011641,217,90,0,,46,3.27480468749,false,6,28.41602935791,990.18030399554,193.86614338789
1664955765,50.875911,8.013395,208,57,0,,46,3.27832031249,false,0,28.47609939575,990.12870189207,194.30386235054
1664955775,50.876763,8.015369,207,57,46,,45,3.27568359374,false,0,28.52037200927,990.35926373996,192.34824615709
1664955785,50.877825,8.017759,223,63,78,,49,3.2765625,false,0,28.57201232910,990.75907840318,188.95790820135
1664955795,50.879059,8.020345,227,56,36,,49,3.28007812499,false,0,28.63068847656,990.58091242683,190.46857854004
1664955805,50.880389,8.022955,231,54,54,,46,3.27392578124,false,0,28.67542572021,990.03842034726,195.06972719303
1664955816,50.882247,8.024932,239,75,0,,50,3.2765625,false,0,28.73456649780,989.64115549685,198.44042554149
1664955826,50.884434,8.025225,245,58,10,,46,3.27128906249,false,0,28.76928100585,989.28702144656,201.44609299446
1664955836,50.886498,8.025299,247,55,48,,47,3.2765625,false,0,28.84176330566,989.18435294756,202.31764164169
1664955846,50.888514,8.025214,252,49,49,,47,3.28359374999,false,0,28.89692153930,989.27066176173,201.58496477789
1664955856,50.890479,8.024544,258,55,9,,47,3.26865234374,false,0,28.95898284912,989.37389436319,200.70868959408
1664955866,50.892435,8.023263,252,52,9,,47,3.2765625,false,0,29.00531311035,989.25354688379,201.73024912827
1664955876,50.894432,8.023009,258,51,17,,50,3.26865234374,false,0,29.05356826782,988.71938138005,206.26568331670
1664955886,50.896485,8.022834,270,51,2,,47,3.2765625,false,0,29.08967666625,987.93408435833,212.93700137010
1664955896,50.898498,8.023166,278,54,0,,43,3.27568359374,false,0,29.11250991821,987.34778620509,217.92056843528
1664955906,50.900227,8.022344,283,57,22,,46,3.26865234374,false,0,29.15279998779,987.41478239017,217.35097587805
1664955916,50.901516,8.019773,280,55,39,,47,3.28359374999,false,0,29.19003677368,988.24746550446,210.27422612757
1664955926,50.902871,8.017511,272,44,57,,45,3.2765625,false,0,29.22926483154,989.01475992023,203.75747028152
1664955936,50.904110,8.016708,270,39,58,,50,3.27568359374,false,0,29.25216445922,989.27535256486,201.54514596023
1664955946,50.904675,8.017322,269,47,41,,45,3.27216796874,false,0,29.26968765258,989.50352579129,199.60843658750
1664955956,50.904606,8.017609,268,57,29,,47,3.26953124999,false,0,29.29072875976,989.50922315525,199.56008261324
1664955971,50.904470,8.017505,268,82,0,,46,3.27304687499,false,0,29.33314285278,989.59666696277,198.81796844883
1664955986,50.904468,8.017437,271,88,0,,46,3.26689453124,false,0,29.39699630737,989.50232171844,199.61865567698
1664955996,50.904518,8.017437,271,65,81,,43,3.27919921874,false,0,29.45952224731,989.75023941786,197.51476515902
1664956006,50.904811,8.017993,270,57,74,,48,3.27304687499,false,0,29.49948043823,989.92018637360,196.07280002748
1664956016,50.904924,8.018757,269,58,55,,46,3.2765625,false,0,29.54362030029,989.97887671248,195.57487107979
1664956026,50.904779,8.018991,269,70,22,,45,3.27128906249,false,0,29.60010604858,989.99369664125,195.44914255539
1664956036,50.904745,8.019017,270,65,27,,46,3.26865234374,false,0,29.63913497924,989.99049396881,195.47631308856
1664956046,50.904292,8.019701,236,54,19,,45,3.2765625,false,0,29.68805389404,989.96140751061,195.72307732351
1664956056,50.903389,8.021313,183,53,24,,47,3.27216796874,false,7,29.72124176025,990.00923688248,195.31730471927
1664956066,50.902620,8.022936,143,71,39,,48,3.27304687499,false,0,29.74015884399,990.17837091896,193.88254053130
1664956076,50.902209,8.023489,124,71,100,,45,3.27392578124,false,0,29.78177642822,990.20862988748,193.62587460011
1664956086,50.902236,8.023376,122,66,100,,41,3.27919921874,false,0,29.81841583251,990.20530773230,193.65405383763
1664956096,50.902157,8.023779,127,58,58,,45,3.27128906249,false,0,29.82478790283,989.84389252770,196.72011289665
1664956106,50.902753,8.023911,153,45,41,,43,3.27128906249,false,0,29.86049804687,988.91522669406,204.60259098197
1664956116,50.903639,8.023038,170,46,31,,48,3.26953124999,false,0,29.88996887207,988.66523122875,206.72556626383
1664956126,50.904607,8.023010,186,60,36,,43,3.28359374999,false,0,29.89302215576,987.79524297737,214.11694442257
1664956136,50.905433,8.022717,216,59,60,,47,3.26865234374,false,0,29.91300125122,986.60113615645,224.27060552141
1664956146,50.906130,8.022373,238,52,60,,44,3.27128906249,false,0,29.93663101196,985.26294936660,235.66123000386
1664956156,50.906768,8.022715,215,46,65,,45,3.2765625,false,0,29.95130004882,983.96582491915,246.71429477964
1664956166,50.906857,8.023787,153,45,79,,44,3.27304687499,false,0,29.96424331665,982.70932257466,257.43246554330
1664956176,50.906451,8.024942,134,42,71,,45,3.26865234374,false,0,29.96411056518,981.83252822450,264.91823998544
1664956186,50.906175,8.026314,126,45,41,,47,3.26777343749,false,0,29.97592544555,981.62696057987,266.67409045376
1664956196,50.905891,8.027414,120,47,36,,43,3.27304687499,false,0,30.00373687744,981.67049253902,266.30223855708
1664956206,50.905907,8.027443,116,47,40,,47,3.27128906249,false,14,30.00433425903,981.67281653563,266.28238725193
1664956216,50.906042,8.027320,115,40,82,,42,3.26865234374,false,17,30.04362869262,981.75052009917,265.61867447524
1664956226,50.906077,8.027359,121,49,63,,39,3.26865234374,false,16,30.08033447265,981.68441067457,266.18335205208
1664956236,50.905906,8.027564,136,46,63,,45,3.27480468749,false,18,30.10987167358,981.75172925517,265.60834668414
1664956246,50.905674,8.027828,170,39,64,,39,3.2765625,false,19,30.08849868774,981.74421446027,265.67253313608
1664956256,50.905286,8.028299,253,37,72,,49,3.27480468749,false,17,30.06420516967,981.66825805206,266.32132531718
1664956266,50.905203,8.028521,315,37,60,,45,3.27041015624,false,15,30.02530899047,981.79863785666,265.20769315131
1664956276,50.905308,8.028601,318,38,39,,41,3.26865234374,false,12,29.96683197021,981.67162318457,266.29258071129
1664956286,50.905346,8.028789,320,31,94,,47,3.2765625,false,18,29.89142913818,981.71706533833,265.90442645388
1664956296,50.905373,8.028999,321,31,96,,44,3.27919921874,false,13,29.74746017456,981.68824023292,266.15064081180
1664956306,50.905444,8.029215,324,35,41,,42,3.27216796874,false,16,29.57534790039,981.70466746328,266.01032421636
1664956316,50.905506,8.029389,323,62,29,,44,3.26953124999,false,18,29.43469772338,982.00254006845,263.46631330158
1664956326,50.905535,8.029433,322,55,39,,43,3.26865234374,false,18,29.29145889282,981.98276061247,263.63522236384
1664956336,50.905489,8.029435,313,43,56,,44,3.27216796874,false,13,29.10341644287,982.03515476807,263.18780213613
1664956346,,,,42,61,,42,3.27128906249,false,13,28.97099685668,981.70491772746,266.00818654765
1664956356,,,,51,51,,43,3.27128906249,false,6,28.86864547729,981.37293964368,268.84421470914
1664956366,,,,53,43,,44,3.27216796874,false,6,28.79171600341,981.19175800265,270.39234406854
1664956376,,,,38,49,,47,3.27832031249,false,0,28.73821716308,981.10099577031,271.16796041958
1664956386,,,,41,70,,43,3.27392578124,false,19,28.66513748168,981.07771370929,271.36692860885
1664956396,,,,50,100,,47,3.26953124999,false,15,28.59325256347,981.02530315381,271.81484252176
1664956406,,,,51,100,,38,3.27744140624,false,2,28.55050659179,980.83230808906,273.46439439997
1664956416,,,,52,82,,41,3.27832031249,false,0,28.54114761352,981.13834479196,270.84878415423
1664956426,,,,54,85,,44,3.27392578124,false,0,28.50364532470,981.09419883746,271.22604652376
1664956436,,,,63,55,,39,3.2765625,false,0,28.47211685180,981.13425555655,270.88372935269
1664956446,,,,63,17,,43,3.26865234374,false,0,28.45817794799,981.26457726570,269.77010288283
1664956456,,,,50,36,,44,3.27568359374,false,0,28.44536743164,981.15548294233,270.70232870227
1664956466,,,,42,70,,45,3.2765625,false,0,28.45532379150,981.11706203125,271.03066059286
1664956476,,,,41,89,,41,3.27216796874,false,6,28.45240325927,981.24783797928,269.91313690972
1664956486,,,,40,79,,42,3.27392578124,false,6,28.47596664428,981.25485294738,269.85319509761
1664956496,,,,40,61,,42,3.27216796874,false,6,28.49879989624,981.20869015231,270.24765537782
1664956506,,,,38,52,,47,3.27480468749,false,7,28.53112487792,981.07449003109,271.39447842196
1664956516,,,,53,38,,41,3.27568359374,false,0,28.52196502685,981.15727879120,270.68698225027
1664956526,,,,47,76,,44,3.27480468749,false,0,28.54194412231,981.14587648222,270.78442122999
1664956536,,,,42,69,,44,3.2765625,false,0,28.55037384033,981.21467002650,270.19655660984
1664956546,,,,39,76,,40,3.27392578124,false,0,28.53802795410,981.20660743033,270.26545255517
1664956556,,,,33,75,,44,3.27216796874,false,0,28.55037384033,981.24891282450,269.90395250189
1664956566,,,,35,67,,43,3.27832031249,false,0,28.58395996093,981.20469232444,270.28181745440
1664956576,,,,62,22,,46,3.27744140624,false,0,28.60838623046,981.43257606313,268.33469443299
1664956586,,,,64,29,,39,3.27568359374,false,6,28.64801254272,981.23770015448,269.99976365997
1664956596,,,,57,17,,37,3.2765625,false,15,28.69547119140,981.19823643129,270.33698432867
1664956606,,,,53,36,,39,3.27041015624,false,7,28.72872543334,981.19468137476,270.36736311002
1664956616,,,,48,36,,41,3.27304687499,false,0,28.70675506591,981.17801663509,270.50976835802
1664956626,,,,58,29,,39,3.27568359374,false,0,28.68863449096,981.19757840391,270.34260731826
1664956636,,,,59,31,,41,3.27480468749,false,0,28.70350265502,981.21460472690,270.19711460169
1664956646,,,,56,31,,37,3.27832031249,false,8,28.71359176635,981.24622200572,269.92694520179
1664956656,,,,57,7,,41,3.26865234374,false,0,28.73071670532,981.17379322265,270.54585900761
1664956675,,,,,,,41,3.27480468749,false,0,28.77976837158,981.15798123245,270.68097953476
