BangleId,Time,Latitude,Longitude,Altitude,Heartrate,Confidence,Source,Battery Percentage,Battery Voltage,Charging,Steps,Barometer Temperature,Barometer Pressure,Barometer Altitude,Inspected
b8:4h,2022-10-01 15:17:05,50.721045,7.122823,55.0,51,51,,84,3.27392578124,False,49,28.46926269531,1015.3305168943,-17.30734413354,false
b8:4h,2022-10-01 15:17:35,50.720824,7.123198,50.0,47,52,,85,3.26865234374,False,46,28.51207504272,1015.21783306554,-16.37068900876,false
b8:4h,2022-10-01 15:18:05,50.720679,7.123675,59.0,52,43,,85,3.26689453124,False,48,28.56172409057,1015.25107969468,-16.64705175171,false
b8:4h,2022-10-01 15:18:35,50.720535,7.124162,66.0,45,85,,84,3.2765625,False,47,28.55794067382,1015.2246217715,-16.42712075072,false
b8:4h,2022-10-01 15:19:05,50.720362,7.124584,62.0,53,68,,84,3.26865234374,False,39,28.55641403198,1015.26723368577,-16.78132922454,false
b8:4h,2022-10-01 15:19:35,50.720243,7.124936,61.0,48,92,,84,3.28007812499,False,48,28.54074935913,1015.223867126,-16.42084770579,false
b8:4h,2022-10-01 15:20:05,50.720095,7.125314,60.0,48,85,,85,3.27480468749,False,46,28.49787063598,1015.25716207443,-16.6976107657,false
b8:4h,2022-10-01 15:20:35,50.719928,7.125745,57.0,44,43,,84,3.28359374999,False,44,28.44895172119,1015.16377122878,-15.92128411922,false
b8:4h,2022-10-01 15:21:05,50.719814,7.126209,60.0,49,21,,84,3.27568359374,False,37,28.41861801147,1015.17707620798,-16.03188746258,false
b8:4h,2022-10-01 15:21:35,50.719668,7.126679,59.0,49,34,,83,3.2765625,False,34,28.38403625488,1015.18195197085,-16.07241903776,false
b8:4h,2022-10-01 15:22:05,50.71957,7.127091,62.0,47,43,,84,3.26865234374,False,39,28.35078201293,1015.10374629033,-15.42228649319,false
b8:4h,2022-10-01 15:22:35,50.719488,7.127556,65.0,49,82,,83,3.27216796874,False,36,28.36777420043,1015.16117596712,-15.89970975733,false
b8:4h,2022-10-01 15:23:05,50.719355,7.127977,62.0,44,77,,83,3.27041015624,False,44,28.4264503479,1015.04525172935,-14.9359881719,false
b8:4h,2022-10-01 15:23:35,50.719242,7.128366,60.0,59,50,,83,3.2765625,False,22,28.42459182739,1015.13581903827,-15.68891572945,false
b8:4h,2022-10-01 15:24:05,50.71908,7.128614,58.0,35,88,,83,3.27832031249,False,43,28.40202407836,1015.14548188678,-15.76924420764,false
b8:4h,2022-10-01 15:24:35,50.718864,7.128845,53.0,52,75,,83,3.27832031249,False,40,28.39366073608,1015.04707627484,-14.95115699185,false
b8:4h,2022-10-01 15:25:05,50.718727,7.129097,57.0,50,2,,83,3.27568359374,False,1,28.39936904907,1015.01711714428,-14.70208139501,false
b8:4h,2022-10-01 15:25:35,50.718727,7.129065,55.0,37,69,,83,3.2765625,False,15,28.41583023071,1015.07424196946,-15.17700324683,false
b8:4h,2022-10-01 15:26:05,50.718886,7.129017,50.0,47,80,,83,3.27304687499,False,38,28.49368896484,1015.14026150081,-15.72584655766,false
b8:4h,2022-10-01 15:26:35,50.719082,7.128787,55.0,52,75,,84,3.26865234374,False,28,28.57287521362,1015.02031519176,-14.72866975293,false
b8:4h,2022-10-01 15:27:05,50.719197,7.128432,52.0,46,39,,83,3.27568359374,False,7,28.68279342651,1015.12793863121,-15.62340445344,false
b8:4h,2022-10-01 15:27:35,50.719287,7.128087,47.0,55,29,,84,3.27041015624,False,16,28.78647232055,1015.55705222015,-19.19010565673,false
b8:4h,2022-10-01 15:28:05,50.719379,7.127648,45.0,66,39,,83,3.26777343749,False,43,28.86214065551,1014.91328943481,-13.83882774585,false
b8:4h,2022-10-01 15:28:35,50.719493,7.127178,44.0,44,65,,83,3.2765625,False,44,28.93654785156,1015.03597551139,-14.8588676486,false
b8:4h,2022-10-01 15:29:05,50.719613,7.126711,47.0,43,70,,82,3.27832031249,False,43,28.98533401489,1015.01765164139,-14.70652517376,false
b8:4h,2022-10-01 15:29:35,50.719748,7.126255,51.0,58,58,,83,3.26865234374,False,49,29.01706161499,1015.08933970222,-15.3025184959,false
b8:4h,2022-10-01 15:30:05,50.719911,7.125781,50.0,46,79,,84,3.27304687499,False,51,29.08058319091,1015.18104711462,-16.06489709893,false
b8:4h,2022-10-01 15:30:35,50.720061,7.125293,57.0,52,57,,83,3.2765625,False,46,29.10467758178,1015.17390391052,-16.00551648655,false
b8:4h,2022-10-01 15:31:05,50.720225,7.124877,61.0,43,43,,82,3.26865234374,False,50,29.16434936523,1015.0616641755,-15.07243639615,false
b8:4h,2022-10-01 15:31:35,50.720398,7.124406,56.0,39,91,,83,3.26953124999,False,46,29.22886657714,1014.96824619125,-14.29576304371,false
b8:4h,2022-10-01 15:32:05,50.720568,7.123948,53.0,43,19,,83,3.27304687499,False,49,29.24028320312,1014.79588898109,-12.86264022634,false
b8:4h,2022-10-01 15:32:35,50.720729,7.123535,53.0,40,95,,82,3.28183593749,False,48,29.26258544921,1015.07702070523,-15.20010442576,false
b8:4h,2022-10-01 15:33:05,50.720928,7.123143,56.0,40,79,,83,3.28271484374,False,50,29.22787094116,1015.11510737769,-15.51673499736,false
b8:4h,2022-10-01 15:33:35,50.721149,7.122668,58.0,53,78,,83,3.2765625,False,39,29.21738357543,1015.13426735528,-15.67601633538,false
b8:4h,2022-10-01 15:34:08,50.721302,7.122109,59.0,51,49,,82,3.26953124999,False,44,29.28933486938,1015.06317139202,-15.08496685905,false
b8:4h,2022-10-01 15:34:38,50.721481,7.121685,55.0,54,100,,82,3.2765625,False,39,29.24439849853,1015.13764553464,-15.70409967154,false
b8:4h,2022-10-01 15:35:09,50.721679,7.121232,52.0,55,50,,83,3.2765625,False,37,29.20915298461,1015.16488014034,-15.93050246681,false
b8:4h,2022-10-01 15:35:39,50.721905,7.120816,49.0,41,65,,83,3.27128906249,False,40,29.22056961059,1014.87635332864,-13.53171301711,false
b8:4h,2022-10-01 15:36:09,50.722114,7.120392,45.0,44,59,,81,3.27128906249,False,42,29.21174163818,1015.07635859461,-15.19459993588,false
b8:4h,2022-10-01 15:36:39,50.722357,7.119977,46.0,58,33,,82,3.27392578124,False,48,29.14377288818,1015.02602636548,-14.77615190963,false
b8:4h,2022-10-01 15:37:09,50.722551,7.119612,43.0,52,12,,82,3.2765625,False,48,29.06750717163,1015.03666352702,-14.86458768527,false
b8:4h,2022-10-01 15:37:39,50.722747,7.119263,40.0,38,65,,82,3.2765625,False,47,29.06617965698,1015.01984945104,-14.72479761924,false
b8:4h,2022-10-01 15:38:09,50.722942,7.118812,42.0,53,85,,82,3.26865234374,False,32,29.06777267456,1015.00370382911,-14.59056322957,false
b8:4h,2022-10-01 15:38:39,50.723196,7.118467,40.0,43,56,,81,3.27216796874,False,48,29.04188613891,1015.01688104326,-14.70011846385,false
b8:4h,2022-10-01 15:39:09,50.723455,7.118131,44.0,54,64,,82,3.27304687499,False,42,29.01287994384,1015.1075004828,-15.45349644059,false
b8:4h,2022-10-01 15:39:39,50.723698,7.117756,43.0,49,70,,81,3.27128906249,False,39,28.97617416381,1014.96230464408,-14.24636330251,false
b8:4h,2022-10-01 15:40:09,50.723932,7.117391,46.0,44,48,,80,3.2765625,False,37,28.93402557373,1015.2286445095,-16.46055998564,false
b8:4h,2022-10-01 15:40:57,50.724296,7.116716,40.0,36,81,,81,3.27041015624,False,52,28.99183883666,1014.86611456375,-13.44657857814,false
b8:4h,2022-10-01 15:41:27,50.724571,7.116364,45.0,61,24,,81,3.27128906249,False,42,29.01307907104,1015.01403546441,-14.67646044556,false
b8:4h,2022-10-01 15:41:58,50.724852,7.116016,45.0,41,79,,81,3.27304687499,False,47,29.03192977905,1015.16891289185,-15.96402653684,false
b8:4h,2022-10-01 15:42:28,50.725086,7.115669,41.0,65,83,,82,3.27216796874,False,27,29.06803817749,1015.14421546487,-15.75871631788,false
b8:4h,2022-10-01 15:42:58,50.725388,7.115269,50.0,49,65,,81,3.27744140624,False,40,29.10514221191,1015.14922670242,-15.80037516587,false
b8:4h,2022-10-01 15:43:28,50.725658,7.114936,51.0,47,89,,81,3.26865234374,False,49,29.13886108398,1015.10893019998,-15.46538216734,false
b8:4h,2022-10-01 15:43:58,50.725896,7.114599,49.0,44,56,,80,3.27392578124,False,33,29.19594421386,1015.06664806986,-15.11387066649,false
b8:4h,2022-10-01 15:44:28,50.726174,7.114254,56.0,50,53,,78,3.27304687499,False,48,29.25860290527,1015.26798670988,-16.78758857511,false
b8:4h,2022-10-01 15:44:58,50.726434,7.113873,55.0,48,19,,80,3.27304687499,False,40,29.28661346435,1015.01967782872,-14.72337076366,false
b8:4h,2022-10-01 15:45:28,50.726673,7.113611,52.0,49,88,,81,3.27568359374,False,45,29.29869384765,1015.04498592161,-14.93377831022,false
b8:4h,2022-10-01 15:45:58,50.726961,7.113352,56.0,52,72,,80,3.27392578124,False,45,29.27904663085,1015.0305707093,-14.81393299869,false
b8:4h,2022-10-01 15:46:28,50.727266,7.113079,59.0,54,85,,78,3.26777343749,False,47,29.2754623413,1014.93354625931,-14.00725446632,false
b8:4h,2022-10-01 15:46:58,50.727545,7.112772,63.0,41,52,,79,3.2765625,False,51,29.27685623168,1015.00583403962,-14.60827385773,false
b8:4h,2022-10-01 15:47:28,50.727834,7.112483,60.0,47,56,,80,3.27744140624,False,52,29.27539596557,1015.08043812828,-15.22851529772,false
b8:4h,2022-10-01 15:47:58,50.728129,7.112196,55.0,39,86,,78,3.27480468749,False,52,29.26955490112,1014.89747624932,-13.70734606699,false
b8:4h,2022-10-01 15:48:28,50.728429,7.111911,53.0,49,85,,80,3.26953124999,False,48,29.25548324584,1015.1563853756,-15.85988554178,false
b8:4h,2022-10-01 15:48:58,50.728749,7.111687,54.0,48,39,,80,3.26865234374,False,47,29.2856842041,1015.00681875331,-14.61646078396,false
b8:4h,2022-10-01 15:49:28,50.72906,7.111455,55.0,41,25,,80,3.27568359374,False,40,29.29046325683,1014.9469192433,-14.11844354338,false
b8:4h,2022-10-01 15:49:58,50.729405,7.111231,56.0,50,63,,80,3.26513671874,False,51,29.32312011718,1014.91218325992,-13.82963030242,false
b8:4h,2022-10-01 15:50:28,50.729705,7.111069,48.0,44,53,,78,3.27832031249,False,45,29.3530555725,1015.00137295571,-14.57118425018,false
b8:4h,2022-10-01 15:50:58,50.729985,7.110854,46.0,45,58,,80,3.27304687499,False,55,29.40582427978,1014.9794052486,-14.38854204038,false
b8:4h,2022-10-01 15:51:28,50.730286,7.110588,45.0,48,82,,77,3.2765625,False,53,29.44093704223,1014.86103626021,-13.40435266822,false
b8:4h,2022-10-01 15:51:58,50.730643,7.110348,50.0,53,68,,76,3.27041015624,False,52,29.530544281,1014.88758464311,-13.62509961965,false
b8:4h,2022-10-01 15:52:28,50.730998,7.110164,55.0,42,61,,76,3.27304687499,False,51,29.57760467529,1014.89489517183,-13.68588505947,false
b8:4h,2022-10-01 15:52:58,50.731327,7.109976,61.0,52,36,,78,3.26777343749,False,45,29.61238555908,1014.87422766687,-13.51403838171,false
b8:4h,2022-10-01 15:53:28,50.731624,7.109748,57.0,46,69,,77,3.26953124999,False,51,29.66070709228,1014.94246873931,-14.08144015879,false
b8:4h,2022-10-01 15:53:58,50.731951,7.109544,55.0,43,49,,77,3.26865234374,False,51,29.6374092102,1014.715697592,-12.19579438602,false
b8:4h,2022-10-01 15:54:28,50.732263,7.109495,57.0,57,46,,76,3.26865234374,False,48,29.58059158325,1015.05578154521,-15.02353015273,false
b8:4h,2022-10-01 15:54:58,50.7326,7.109465,59.0,60,56,,80,3.2765625,False,48,29.55364303588,1014.90481289548,-13.7683481855,false
b8:4h,2022-10-01 15:55:28,50.732863,7.109337,61.0,58,65,,76,3.26777343749,False,41,29.59014968872,1014.90904555543,-13.80354138235,false
b8:4h,2022-10-01 15:55:58,50.733164,7.109209,61.0,49,90,,77,3.27128906249,False,44,29.60335845947,1014.77911675788,-12.72317133298,false
b8:4h,2022-10-01 15:56:28,50.733467,7.109075,59.0,52,55,,72,3.2765625,False,48,29.63329391479,1014.97077577958,-14.31679470144,false
b8:4h,2022-10-01 15:56:58,50.733786,7.108907,57.0,49,73,,74,3.2765625,False,51,29.66966781616,1014.80147246929,-12.90906913233,false
b8:4h,2022-10-01 15:57:28,50.73408,7.108756,54.0,57,72,,75,3.26865234374,False,50,29.66004333496,1014.82787561225,-13.12861887547,false
b8:4h,2022-10-01 15:57:58,50.734421,7.108599,59.0,48,75,,73,3.26777343749,False,47,29.67557525634,1014.76316212817,-12.59049938034,false
b8:4h,2022-10-01 15:58:28,50.734745,7.108486,58.0,55,79,,73,3.27480468749,False,44,29.73378677368,1014.79851225501,-12.88445380912,false
b8:4h,2022-10-01 15:58:58,50.735089,7.10837,60.0,47,73,,74,3.26689453124,False,48,29.69482421875,1014.77683254683,-12.70417690353,false
b8:4h,2022-10-01 15:59:28,50.735423,7.108271,60.0,39,60,,70,3.26689453124,False,52,29.67066345214,1013.89067006646,-5.33265142416,false
b8:4h,2022-10-01 15:59:58,50.735637,7.108117,53.0,41,39,,74,3.27480468749,False,47,29.64245376586,1014.21969751531,-8.07026856969,false
b8:4h,2022-10-01 16:00:28,50.735628,7.108005,37.0,44,75,,71,3.27128906249,False,25,29.62878036499,1014.47802498773,-10.21913464975,false
b8:4h,2022-10-01 16:00:58,50.735792,7.107961,48.0,42,98,,73,3.26865234374,False,9,29.57269287109,1014.48242722039,-10.25575025422,false
b8:4h,2022-10-01 16:01:28,50.735989,7.107923,54.0,41,68,,70,3.27304687499,False,34,29.53140716552,1014.53376525619,-10.68274526883,false
b8:4h,2022-10-01 16:01:58,50.736265,7.107822,44.0,43,96,,73,3.26513671874,False,44,29.5424255371,1014.50951466531,-10.48104745715,false
b8:4h,2022-10-01 16:02:28,50.736529,7.10772,44.0,51,36,,70,3.27128906249,False,46,29.52244644165,1014.51327263995,-10.51230366303,false
b8:4h,2022-10-01 16:02:58,50.736866,7.107589,50.0,51,73,,73,3.27392578124,False,45,29.52981414794,1014.42232277389,-9.75581993897,false
b8:4h,2022-10-01 16:03:50,50.737362,7.107322,52.0,51,62,,70,3.2765625,False,26,29.56651992797,1014.45031538536,-9.98865686257,false
b8:4h,2022-10-01 16:04:20,50.737436,7.107105,60.0,64,46,,72,3.26953124999,False,45,29.56957321166,1013.88968915948,-5.32448887846,false
b8:4h,2022-10-01 16:04:52,50.737493,7.106805,71.0,45,63,,71,3.2765625,False,41,29.64882583618,1013.80847063765,-4.64861270077,false
b8:4h,2022-10-01 16:05:22,50.737476,7.106269,67.0,48,93,,69,3.27041015624,False,39,29.68134994506,1013.77080515648,-4.33515698344,false
b8:4h,2022-10-01 16:05:52,50.737435,7.105851,57.0,53,72,,70,3.27216796874,False,51,29.70491333007,1013.64448997551,-3.28388118743,false
b8:4h,2022-10-01 16:06:22,50.737379,7.105315,49.0,41,46,,68,3.27392578124,False,52,29.72774658203,1013.86105955405,-5.08624689241,false
b8:4h,2022-10-01 16:06:52,50.737349,7.104764,56.0,56,75,,68,3.28183593749,False,48,29.75947418212,1013.87523672872,-5.20422329099,false
b8:4h,2022-10-01 16:07:22,50.737411,7.104215,70.0,55,71,,69,3.28007812499,False,45,29.74327850341,1013.89826465187,-5.3958489952,false
b8:4h,2022-10-01 16:07:57,50.73716,7.103749,75.0,50,43,,67,3.27568359374,False,51,29.71228103637,1013.67485171426,-3.53658069684,false
b8:4h,2022-10-01 16:08:27,50.736943,7.103371,75.0,50,75,,69,3.27480468749,False,50,29.65692367553,1013.69991004395,-3.74513553341,false
b8:4h,2022-10-01 16:08:58,50.736791,7.102857,64.0,50,82,,69,3.27216796874,False,47,29.62990875244,1013.68735855879,-3.64067287,false
b8:4h,2022-10-01 16:09:28,50.736654,7.102389,82.0,49,51,,65,3.27041015624,False,52,29.60780563354,1014.01724147279,-6.38585249074,false
b8:4h,2022-10-01 16:09:58,50.736555,7.101841,95.0,53,72,,65,3.27832031249,False,51,29.62705459594,1014.06417528857,-6.77636186469,false
b8:4h,2022-10-01 16:10:28,50.736479,7.101356,102.0,49,39,,65,3.27919921874,False,33,29.63422317504,1013.73836692139,-4.06519534745,false
b8:4h,2022-10-01 16:10:58,50.736583,7.10107,101.0,61,70,,69,3.28359374999,False,44,29.62446594238,1013.66187578932,-3.4285833544,false
b8:4h,2022-10-01 16:11:28,50.736585,7.100872,81.0,37,82,,67,3.27041015624,False,2,29.56764831542,1013.76529173276,-4.28927295553,false
b8:4h,2022-10-01 16:11:58,,,,42,61,,67,3.27216796874,False,0,29.56267013549,1013.65453333343,-3.36747232284,false
b8:4h,2022-10-01 16:12:28,,,,61,36,,67,3.2765625,False,32,29.59692001342,1014.0113608427,-6.33692210737,false
b8:4h,2022-10-01 16:12:58,,,,47,50,,64,3.26865234374,False,26,29.60329208374,1013.4775380821,-1.89423789385,false
b8:4h,2022-10-01 16:13:28,,,,43,39,,68,3.2765625,False,0,29.6060798645,1013.48266139184,-1.9368851086,false
b8:4h,2022-10-01 16:13:58,,,,40,63,,61,3.26865234374,False,19,29.75210647583,1013.55521597915,-2.5408218631,false
b8:4h,2022-10-01 16:14:28,,,,46,48,,66,3.26953124999,False,20,29.83507614135,1013.43230071944,-1.51766758478,false
b8:4h,2022-10-01 16:14:58,50.735426,7.100684,18.0,38,80,,64,3.27041015624,False,24,29.92421874999,1013.42998370835,-1.49837967528,false
b8:4h,2022-10-01 16:15:28,50.736239,7.100875,-15.0,38,51,,62,3.27128906249,False,23,30.0624130249,1013.35322245403,-0.85936206002,false
b8:4h,2022-10-01 16:15:58,50.736747,7.100515,-12.0,46,62,,64,3.27128906249,False,56,30.19702301025,1013.69462745102,-3.70117004896,false
b8:4h,2022-10-01 16:16:28,50.736753,7.100693,0.0,34,82,,59,3.27304687499,False,47,30.23830871582,1013.60767224495,-2.97744050019,false
b8:4h,2022-10-01 16:16:58,50.736886,7.101147,-6.0,66,22,,65,3.27480468749,False,47,30.31968536376,1013.61738424667,-3.05827613722,false
b8:4h,2022-10-01 16:17:28,50.736807,7.101766,-16.0,57,54,,61,3.27128906249,False,46,30.29081192016,1013.53421501749,-2.36601566666,false
b8:4h,2022-10-01 16:17:58,50.736874,7.102187,-18.0,41,77,,65,3.27392578124,False,51,30.23864059448,1013.64615864725,-3.29776963325,false
b8:4h,2022-10-01 16:18:28,50.737005,7.102741,17.0,50,90,,65,3.27128906249,False,43,30.16509628295,1013.6069898955,-2.97176109622,false
b8:4h,2022-10-01 16:18:58,50.737078,7.103391,56.0,41,81,,64,3.26513671874,False,48,30.1256690979,1013.61230541356,-3.01600370342,false
b8:4h,2022-10-01 16:19:28,50.737244,7.103727,69.0,62,39,,61,3.27304687499,False,38,30.09201660156,1013.62594673206,-3.12954351629,false
